公司名称,链接,申报稿,上会稿,注册稿
惠州市浩明科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000353,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001730047D6A13FEA82F42FF1ED123F.pdf,--,--
养天和大药房股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000582,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000175EBC79D163FC1B6C79369EB783F.pdf,--,--
浙江千禧龙纤特种纤维股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000734,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000173580BC7593FD02FCFD2C720723F.pdf,--,--
合肥东方节能科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000534,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017300A670113FECB780FEF2B74B3F.pdf,--,--
新中冠智能科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000631,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_000175EAE193A03FE53AF9F237C0C73F.pdf,--,--
上海百金化工集团股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001067,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_0001757509CDC73FEEDE879F1D31943F.pdf,--,--
三羊马(重庆)物流股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1000115,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc/RAS_00017586F9332B3FDC04BDA9BB9AB03F.pdf,--,--
四川沃文特生物工程股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001556,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202206/RAS_202206_00018105FE74C63FEEC5E941D420193F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202207/RAS_202207_000181F821505D3FEF4FFB818AB5303F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202407/RAS_202407_1015005D8EF09434DE4E75AE6C6AB42D87FE98.pdf
浙江数智交院科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1001910,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202209/RAS_202209_0001831C7168ED3FDDD98233D8DABE3F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202210/RAS_202210_0001837CA5C8FF3FCF604ED871D6F83F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202407/RAS_202407_301500971FC10DC5A945229A6B5C856905D02A.pdf
江苏美科太阳能科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1002145,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202209/RAS_202209_00018322B1BC8D3FEDFEA4C46CAC253F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202212/RAS_202212_0001849EA8B78F3FD7F9D84A737D063F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202403/RAS_202403_301530905B104C509943CFB8D8928C077861E7.pdf
济南森峰激光科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1002191,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202307/RAS_202307_DFAE3D74A3044EE5B7ED2C6F3B8D59BB-1015-20240413.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202308/RAS_202308_CE434FFFA20248B2B90E0983D9E1266D-1015-20240413.pdf,--
大汉软件股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1002229,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202301/RAS_202301_B5D1DD8C19E04BF68413858C09181E7F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202304/RAS_202304_105FF1E5967845E7A7D473D8C6A7E395.pdf,--
烟台迈百瑞国际生物医药股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1002494,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202303/RAS_202303_8A79A4DFCA99462DB43B9BFAEF64166F.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202306/RAS_202306_42B1308B1F4B494F8CA49A3C30B63390.pdf,--
深圳宏业基岩土科技股份有限公司,http://listing.szse.cn/projectdynamic/ipo/detail/index.html?id=1002868,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202307/RAS_202307_B874E0750A5D48378DA35EDE09F49C70.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202308/RAS_202308_6FF47B14A349454D884F0FA6CB550091.pdf,http://reportdocs.static.szse.cn/UpFiles/rasinfodisc1/202409/RAS_202409_2620009EF5CC96DBF64C8F8580D09D4DFCEF84.pdf
